
0,0.36,0.05478644371032715,2
0,0.58,0.27898526191711426,3
0,3.86,0.2884645462036133,4
0,0.1,0.031249046325683594,5
0,0.63,0.28876304626464844,6
0,0.64,0.27070116996765137,7
0,5.14,0.22672605514526367,8
0,0.43,0.160200834274292,9
0,0.56,0.28822922706604004,10
0,0.53,0.3362720012664795,11
0,0.3,0.20575428009033203,12
0,3.15,0.031510353088378906,13
0,0.36,0.2923901081085205,14
0,1.47,1.071784257888794,15
0,0.13,0.031472206115722656,16
0,0.99,0.6716523170471191,17
0,1.25,1.1671192646026611,18
0,0.26,0.03152608871459961,19
0,3.52,2.3005738258361816,20
0,4.34,4.216498613357544,21
0,1.54,1.2323126792907715,22
0,2.19,1.6959984302520752,23
0,0.18,0.03184938430786133,24
0,2.06,1.3600733280181885,25
0,1.33,1.1689674854278564,26
0,0.34,0.034945011138916016,27
0,14.03,13.234504699707031,28
0,0.06,0.0307464599609375,29
0,2.27,1.838745355606079,30
0,8.4,7.932392597198486,31
0,0.13,0.032450199127197266,32
0,2.94,2.111501932144165,33
0,1.09,0.7679884433746338,34
0,0.84,0.5429325103759766,35
0,0.67,0.3327944278717041,36
0,0.67,0.2387990951538086,37
0,1.39,0.22242331504821777,38
0,0.8,0.27620387077331543,39
0,2.37,0.7679557800292969,40
0,3.44,1.6611673831939697,41
0,2.46,1.1998178958892822,42
0,3.23,1.9983696937561035,43
0,0.06,0.03394341468811035,44
0,2.58,1.135401964187622,45
0,2.72,1.0902433395385742,46
0,3.28,1.105048418045044,47
0,0.29,0.030852556228637695,48
0,7.71,0.3636796474456787,49
0,0.69,0.3183755874633789,50
0,0.7,0.43531346321105957,51
0,1.14,0.40119504928588867,52
0,0.99,0.5280938148498535,53
0,0.08,0.04768204689025879,54
0,0.99,0.3191525936126709,55
0,0.83,0.3348538875579834,56
0,0.74,0.6389882564544678,57
0,0.9,0.20688486099243164,58
0,0.06,0.032511234283447266,59
0,0.71,0.1134798526763916,60
0,1.1,0.4896671772003174,61
0,0.9,0.4640161991119385,62
0,0.89,0.42954397201538086,63
0,3.57,0.37224626541137695,64
